LEVEL1,LEVEL2,LEVEL3,LEVEL4,TOOLTIP,SOURCE,SOURCE URL,2012,2013,2014,2015,2016,2017,LEVEL
General Fund,Purchasing,Adm-Finance,Salaries and Wages,,,,"407,550","413,736","424,946","428,863","507,784","765,825",4
General Fund,Purchasing,Adm-Finance Total,,,,,"551,794","554,548","566,855","575,523","702,050","1,028,535",3
General Fund,Purchasing Total,,,,,,"551,794","554,548","566,855","575,523","702,050","1,028,535",2
General Fund,PW-Safelight,Safelight Program,Direct Expenses,,,,"796,537","796,537","796,501","667,453","667,454",,4
General Fund,PW-Safelight,Safelight Program,Employee Benefits,,,,"20,992","21,062","21,405","22,465","16,243",,4
General Fund,PW-Safelight,Safelight Program,Miscellaneous,,,,"16,500","16,500","16,500","16,500","6,800",,4
General Fund,PW-Safelight,Safelight Program,Other Expense,,,,"2,550","1,788","3,278",,,,4
General Fund,PW-Safelight,Safelight Program,Salaries and Wages,,,,"56,609","55,731","57,265","71,831","52,125",,4
General Fund,PW-Safelight,Safelight Program Total,,,,,"893,188","891,618","894,949","778,249","742,622",,3
General Fund,PW-Safelight Total,,,,,,"893,188","891,618","894,949","778,249","742,622",,2
General Fund,Revenue,Adm-Finance,Direct Expenses,,,,"192,611","185,685","206,718","249,738","276,569","269,939",4
General Fund,Revenue,Adm-Finance,Employee Benefits,,,,"244,578","245,796","237,567","233,939","231,334","269,332",4
General Fund,Revenue,Adm-Finance,Miscellaneous,,,,"7,075","8,508","16,008","19,500","20,072","13,400",4
General Fund,Revenue,Adm-Finance,Salaries and Wages,,,,"838,116","853,183","848,801","813,178","741,021","740,414",4
General Fund,Revenue,Adm-Finance Total,,,,,"1,282,380","1,293,172","1,309,094","1,316,355","1,268,996","1,293,086",3
General Fund,Revenue Total,,,,,,"1,282,380","1,293,172","1,309,094","1,316,355","1,268,996","1,293,086",2
General Fund,Safelight-Tran Svcs,Safelight Program,Direct Expenses,,,,,,,,,"787,070",4
General Fund,Safelight-Tran Svcs,Safelight Program,Employee Benefits,,,,,,,,,"25,503",4
General Fund,Safelight-Tran Svcs,Safelight Program,Miscellaneous,,,,,,,,,"6,300",4
General Fund,Safelight-Tran Svcs,Safelight Program,Salaries and Wages,,,,,,,,,"80,256",4
General Fund,Safelight-Tran Svcs,Safelight Program Total,,,,,,,,,,"899,129",3
General Fund,Safelight-Tran Svcs Total,,,,,,,,,,,"899,129",2
General Fund,Solid Waste Admin,Bldg Maint-SWS Facilities,Direct Expenses,,,,"156,867",,,,,,4
General Fund,Solid Waste Admin,Bldg Maint-SWS Facilities,Interfund Transfers In/Out,,,,"11,100",,,,,,4
General Fund,Solid Waste Admin,Bldg Maint-SWS Facilities Total,,,,,"167,967",,,,,,3
General Fund,Solid Waste Admin,SWS-Administration,Employee Benefits,,,,"326,476",,,,,,4
General Fund,Solid Waste Admin,SWS-Administration,Salaries and Wages,,,,"1,140,205",,,,,,4
General Fund,Solid Waste Admin,SWS-Administration Total,,,,,"1,466,681",,,,,,3
General Fund,Solid Waste Admin,SWS-Bulky/Special Loads,Employee Benefits,,,,"10,666",,,,,,4
General Fund,Solid Waste Admin,SWS-Bulky/Special Loads,Salaries and Wages,,,,"35,009",,,,,,4
General Fund,Solid Waste Admin,SWS-Bulky/Special Loads Total,,,,,"45,675",,,,,,3
General Fund,Solid Waste Admin Total,,,,,,"1,680,323",,,,,,2
General Fund,Solid Waste Recycling,SWS-Administration,Employee Benefits,,,,"701,169",,,,,,4
General Fund,Solid Waste Recycling,SWS-Administration,Salaries and Wages,,,,"1,896,442",,,,,,4
General Fund,Solid Waste Recycling,SWS-Administration Total,,,,,"2,597,611",,,,,,3
General Fund,Solid Waste Recycling Total,,,,,,"2,597,611",,,,,,2
General Fund,Solid Waste Residential Collec,SWS-Administration,Employee Benefits,,,,"1,372,756",,,,,,4
General Fund,Solid Waste Residential Collec,SWS-Administration,Salaries and Wages,,,,"3,902,960",,,,,,4
General Fund,Solid Waste Residential Collec,SWS-Administration Total,,,,,"5,275,716",,,,,,3
General Fund,Solid Waste Residential Collec,SWS-Bulky/Special Loads,Employee Benefits,,,,"90,146",,,,,,4
General Fund,Solid Waste Residential Collec,SWS-Bulky/Special Loads,Salaries and Wages,,,,"288,343",,,,,,4
General Fund,Solid Waste Residential Collec,SWS-Bulky/Special Loads Total,,,,,"378,489",,,,,,3
General Fund,Solid Waste Residential Collec Total,,,,,,"5,654,205",,,,,,2
General Fund,Solid Waste Yardwaste Ctr,SWS-Administration,Employee Benefits,,,,"90,659",,,,,,4
General Fund,Solid Waste Yardwaste Ctr,SWS-Administration,Salaries and Wages,,,,"278,123",,,,,,4
General Fund,Solid Waste Yardwaste Ctr,SWS-Administration Total,,,,,"368,782",,,,,,3
General Fund,Solid Waste Yardwaste Ctr Total,,,,,,"368,782",,,,,,2
General Fund,Special Appropriations,African-American Cultural Fest,Direct Expenses,,,,"75,000",,,,,,4
General Fund,Special Appropriations,African-American Cultural Fest Total,,,,,"75,000",,,,,,3
General Fund,Special Appropriations,Comm Exp-Logistics,Direct Expenses,,,,"75,000",,,,,,4
General Fund,Special Appropriations,Comm Exp-Logistics Total,,,,,"75,000",,,,,,3
General Fund,Special Appropriations,Fringe Benefit Consultant,Direct Expenses,,,,"83,000","83,000","83,000","83,000","70,000","70,000",4
General Fund,Special Appropriations,Fringe Benefit Consultant Total,,,,,"83,000","83,000","83,000","83,000","70,000","70,000",3
General Fund,Special Appropriations,Non Program Expenditures,Salaries and Wages,,,,"1,456,000",,,,,,4
General Fund,Special Appropriations,Non Program Expenditures Total,,,,,"1,456,000",,,,,,3
General Fund,Special Appropriations,Non-Program Revenues,Interfund Transfers In/Out,,,,,,,,"425,000",,4
General Fund,Special Appropriations,Non-Program Revenues Total,,,,,,,,,"425,000",,3
General Fund,Special Appropriations,Special Approp,Direct Expenses,,,,"2,288,252","2,232,705","2,474,388","2,540,744","2,462,289","2,587,469",4
General Fund,Special Appropriations,Special Approp,Employee Benefits,,,,"8,922,926","9,916,639","10,638,882","9,969,189","10,106,787","10,219,183",4
General Fund,Special Appropriations,Special Approp,Interfund Transfers In/Out,,,,"66,453,254","86,642,724","102,571,646","103,872,339","111,035,197","123,105,210",4
General Fund,Special Appropriations,Special Approp,Miscellaneous,,,,"548,018","558,810","558,810","293,785","293,785","293,810",4
General Fund,Special Appropriations,Special Approp,Other Expense,,,,"4,669,634","3,546,108","2,987,322","3,357,378","3,668,840","3,419,014",4
General Fund,Special Appropriations,Special Approp Total,,,,,"82,882,084","102,896,986","119,231,048","120,033,435","127,566,898","139,624,687",3
General Fund,Special Appropriations Total,,,,,,"84,571,084","102,979,986","119,314,048","120,116,435","128,061,898","139,694,687",2
General Fund,Stormwater St Maint-Tran Svcs,Storm System Drainage Maintena,Direct Expenses,,,,,,,,,"1,726,428",4
General Fund,Stormwater St Maint-Tran Svcs,Storm System Drainage Maintena,Employee Benefits,,,,,,,,,"770,763",4
General Fund,Stormwater St Maint-Tran Svcs,Storm System Drainage Maintena,Miscellaneous,,,,,,,,,"16,000",4
General Fund,Stormwater St Maint-Tran Svcs,Storm System Drainage Maintena,Other Expense,,,,,,,,,"50,694",4
General Fund,Stormwater St Maint-Tran Svcs,Storm System Drainage Maintena,Salaries and Wages,,,,,,,,,"1,950,945",4
General Fund,Stormwater St Maint-Tran Svcs,Storm System Drainage Maintena Total,,,,,,,,,,"4,514,830",3
General Fund,Stormwater St Maint-Tran Svcs Total,,,,,,,,,,,"4,514,830",2
General Fund,Stormwater Street Maintenance,Storm System Drainage Maintena,Capital Equipment,,,,"5,500","5,500","5,500","2,500","2,500",,4
General Fund,Stormwater Street Maintenance,Storm System Drainage Maintena,Direct Expenses,,,,"876,954","848,530","862,870","760,025","858,867",,4
General Fund,Stormwater Street Maintenance,Storm System Drainage Maintena,Employee Benefits,,,,"535,010","581,334","532,131","541,635","544,361",,4
General Fund,Stormwater Street Maintenance,Storm System Drainage Maintena,Miscellaneous,,,,"12,360","12,360","12,360","7,000","7,000",,4
General Fund,Stormwater Street Maintenance,Storm System Drainage Maintena,Other Expense,,,,"73,005","5,746","64,072","56,801","50,694",,4
General Fund,Stormwater Street Maintenance,Storm System Drainage Maintena,Salaries and Wages,,,,"1,597,386","1,588,651","1,611,605","1,612,932","1,625,738",,4
General Fund,Stormwater Street Maintenance,Storm System Drainage Maintena Total,,,,,"3,100,215","3,042,121","3,088,538","2,980,893","3,089,160",,3
General Fund,Stormwater Street Maintenance Total,,,,,,"3,100,215","3,042,121","3,088,538","2,980,893","3,089,160",,2
General Fund,Transportation Field Services,Safelight Program,Employee Benefits,,,,-511,,,,,,4
General Fund,Transportation Field Services,Safelight Program,Salaries and Wages,,,,-727,,,,,,4
General Fund,Transportation Field Services,Safelight Program Total,,,,,"-1,238",,,,,,3
General Fund,Transportation Field Services,Storm System Drainage Maintena,Employee Benefits,,,,,,,"12,014",,,4
General Fund,Transportation Field Services,Storm System Drainage Maintena,Salaries and Wages,,,,,,,"29,782",,,4
General Fund,Transportation Field Services,Storm System Drainage Maintena Total,,,,,,,,"41,796",,,3
General Fund,Transportation Field Services,Street Maintenance,Capital Equipment,,,,"57,000","57,000","41,000","36,000","26,000",,4
General Fund,Transportation Field Services,Street Maintenance,Direct Expenses,,,,"3,329,098","3,315,367","3,297,848","4,419,639","4,362,055",,4
General Fund,Transportation Field Services,Street Maintenance,Employee Benefits,,,,"1,283,870","1,306,278","1,349,696","1,481,781","1,612,050",,4
General Fund,Transportation Field Services,Street Maintenance,Interfund Transfers In/Out,,,,"17,450","17,450","16,950","16,950","16,950",,4
General Fund,Transportation Field Services,Street Maintenance,Miscellaneous,,,,"95,605","97,678","94,700","101,000","101,000",,4
General Fund,Transportation Field Services,Street Maintenance,Other Expense,,,,"268,975","174,143","240,137",,"70,000",,4
General Fund,Transportation Field Services,Street Maintenance,Salaries and Wages,,,,"4,085,796","4,103,770","4,222,272","4,540,860","4,889,167",,4
General Fund,Transportation Field Services,Street Maintenance Total,,,,,"9,137,794","9,071,686","9,262,603","10,596,230","11,077,222",,3
General Fund,Transportation Field Services Total,,,,,,"9,136,556","9,071,686","9,262,603","10,638,026","11,077,222",,2
General Fund,Transportation Services,Adm-Comm Dev Svcs,Employee Benefits,,,,,,,,,"56,655",4
General Fund,Transportation Services,Adm-Comm Dev Svcs,Salaries and Wages,,,,,,,,,"205,537",4
General Fund,Transportation Services,Adm-Comm Dev Svcs Total,,,,,,,,,,"262,192",3
General Fund,Transportation Services,Construction-Parks,Direct Expenses,,,,,,,,,"17,771",4
General Fund,Transportation Services,Construction-Parks,Employee Benefits,,,,,,,,,"41,957",4
General Fund,Transportation Services,Construction-Parks,Salaries and Wages,,,,,,,,,"98,904",4
General Fund,Transportation Services,Construction-Parks Total,,,,,,,,,,"158,632",3
General Fund,Transportation Services,Design/Construction,Employee Benefits,,,,,,,,,"31,578",4
General Fund,Transportation Services,Design/Construction,Salaries and Wages,,,,,,,,,"83,837",4
General Fund,Transportation Services,Design/Construction Total,,,,,,,,,,"115,415",3
General Fund,Transportation Services,District 5/CBD -Parks,Capital Equipment,,,,,,,,,"134,000",4
General Fund,Transportation Services,District 5/CBD -Parks,Direct Expenses,,,,,,,,,"100,900",4
General Fund,Transportation Services,District 5/CBD -Parks,Employee Benefits,,,,,,,,,"208,610",4
General Fund,Transportation Services,District 5/CBD -Parks,Salaries and Wages,,,,,,,,,"523,214",4
General Fund,Transportation Services,District 5/CBD -Parks Total,,,,,,,,,,"966,724",3
General Fund,Transportation Services,Greenhouse-Parks,Direct Expenses,,,,,,,,,"30,000",4
General Fund,Transportation Services,Greenhouse-Parks Total,,,,,,,,,,"30,000",3
General Fund,Transportation Services,Parks Operations,Capital Equipment,,,,,,,,,"21,493",4
General Fund,Transportation Services,Parks Operations,Direct Expenses,,,,,,,,,"628,367",4
General Fund,Transportation Services,Parks Operations,Employee Benefits,,,,,,,,,"392,101",4
General Fund,Transportation Services,Parks Operations,Miscellaneous,,,,,,,,,"3,680",4
General Fund,Transportation Services,Parks Operations,Salaries and Wages,,,,,,,,,"1,078,276",4
General Fund,Transportation Services,Parks Operations Total,,,,,,,,,,"2,123,916",3
General Fund,Transportation Services,Signs & Markings-Tr,Capital Equipment,,,,,,,,,500,4
General Fund,Transportation Services,Signs & Markings-Tr,Direct Expenses,,,,,,,,,"508,161",4
General Fund,Transportation Services,Signs & Markings-Tr,Employee Benefits,,,,,,,,,"233,888",4
General Fund,Transportation Services,Signs & Markings-Tr,Interfund Transfers In/Out,,,,,,,,,300,4
General Fund,Transportation Services,Signs & Markings-Tr,Miscellaneous,,,,,,,,,"4,000",4
General Fund,Transportation Services,Signs & Markings-Tr,Salaries and Wages,,,,,,,,,"633,255",4
General Fund,Transportation Services,Signs & Markings-Tr Total,,,,,,,,,,"1,380,105",3
General Fund,Transportation Services,Street Maintenance,Capital Equipment,,,,,,,,,"25,000",4
General Fund,Transportation Services,Street Maintenance,Direct Expenses,,,,,,,,,"4,428,033",4
General Fund,Transportation Services,Street Maintenance,Employee Benefits,,,,,,,,,"1,385,012",4
General Fund,Transportation Services,Street Maintenance,Interfund Transfers In/Out,,,,,,,,,"16,950",4
General Fund,Transportation Services,Street Maintenance,Miscellaneous,,,,,,,,,"90,005",4
General Fund,Transportation Services,Street Maintenance,Salaries and Wages,,,,,,,,,"3,845,979",4
General Fund,Transportation Services,Street Maintenance Total,,,,,,,,,,"9,790,978",3
General Fund,Transportation Services,Traffic Signals-Tr,Direct Expenses,,,,,,,,,"751,600",4
General Fund,Transportation Services,Traffic Signals-Tr,Employee Benefits,,,,,,,,,"365,452",4
General Fund,Transportation Services,Traffic Signals-Tr,Interfund Transfers In/Out,,,,,,,,,800,4
General Fund,Transportation Services,Traffic Signals-Tr,Miscellaneous,,,,,,,,,"8,000",4
General Fund,Transportation Services,Traffic Signals-Tr,Salaries and Wages,,,,,,,,,"1,033,217",4
General Fund,Transportation Services,Traffic Signals-Tr Total,,,,,,,,,,"2,159,069",3
General Fund,Transportation Services,Transportation Operations-Pw,Direct Expenses,,,,,,,,,"6,165,582",4
General Fund,Transportation Services,Transportation Operations-Pw,Employee Benefits,,,,,,,,,"183,271",4
General Fund,Transportation Services,Transportation Operations-Pw,Miscellaneous,,,,,,,,,"9,600",4
General Fund,Transportation Services,Transportation Operations-Pw,Salaries and Wages,,,,,,,,,"608,177",4
General Fund,Transportation Services,Transportation Operations-Pw Total,,,,,,,,,,"6,966,630",3
General Fund,Transportation Services,Transportation Planning,Direct Expenses,,,,,,,,,"16,896",4
General Fund,Transportation Services,Transportation Planning,Employee Benefits,,,,,,,,,"142,414",4
General Fund,Transportation Services,Transportation Planning,Interfund Transfers In/Out,,,,,,,,,"209,721",4
General Fund,Transportation Services,Transportation Planning,Miscellaneous,,,,,,,,,"12,200",4
General Fund,Transportation Services,Transportation Planning,Salaries and Wages,,,,,,,,,"553,250",4
General Fund,Transportation Services,Transportation Planning Total,,,,,,,,,,"934,480",3
General Fund,Transportation Services Total,,,,,,,,,,,"24,888,142",2
General Fund,Treasury Office,Adm-Finance,Direct Expenses,,,,"176,058","173,066","182,687","181,600","180,350","106,650",4
General Fund,Treasury Office,Adm-Finance,Employee Benefits,,,,"100,244","95,092","95,990","103,542","82,991","96,489",4
General Fund,Treasury Office,Adm-Finance,Miscellaneous,,,,"4,200","5,295","6,595","7,600","7,200","5,800",4
General Fund,Treasury Office,Adm-Finance,Salaries and Wages,,,,"352,161","356,198","365,664","376,975","282,596","321,480",4
General Fund,Treasury Office,Adm-Finance Total,,,,,"632,663","629,651","650,936","669,717","553,137","530,419",3
General Fund,Treasury Office Total,,,,,,"632,663","629,651","650,936","669,717","553,137","530,419",2
General Fund,Utility Billing Svcs,Adm-Finance,Direct Expenses,,,,"2,222,646","2,271,688",,,,,4
General Fund,Utility Billing Svcs,Adm-Finance,Employee Benefits,,,,"602,544","615,501",,,,,4
General Fund,Utility Billing Svcs,Adm-Finance,Miscellaneous,,,,"917,650","754,024",,,,,4
General Fund,Utility Billing Svcs,Adm-Finance,Other Expense,,,,,"12,468",,,,,4
General Fund,Utility Billing Svcs,Adm-Finance,Salaries and Wages,,,,"2,003,969","2,075,054",,,,,4
General Fund,Utility Billing Svcs,Adm-Finance Total,,,,,"5,746,809","5,728,735",,,,,3
General Fund,Utility Billing Svcs Total,,,,,,"5,746,809","5,728,735",,,,,2
General Fund Total,,,,,,,"373,175,470","383,613,292","404,773,087","416,705,376","434,926,969","465,905,263",1
Grants Fund,Community Svcs,Grant Year 2013/2014,Employee Benefits,,,,,,,,"12,181",,4
Grants Fund,Community Svcs,Grant Year 2013/2014,Salaries and Wages,,,,,,,,"43,623",,4
Grants Fund,Community Svcs,Grant Year 2013/2014 Total,,,,,,,,,"55,804",,3
Grants Fund,Community Svcs,Grant Year 2015/2016,Direct Expenses,,,,,,,,"7,327",,4
Grants Fund,Community Svcs,Grant Year 2015/2016,Miscellaneous,,,,,,,,"16,372",,4
Grants Fund,Community Svcs,Grant Year 2015/2016,Other Expense,,,,,,,,"307,738",,4
Grants Fund,Community Svcs,Grant Year 2015/2016 Total,,,,,,,,,"331,437",,3
Grants Fund,Community Svcs,Grant Year 2016/2017,Direct Expenses,,,,,,,,,"50,536",4
Grants Fund,Community Svcs,Grant Year 2016/2017,Employee Benefits,,,,,,,,,"12,989",4
Grants Fund,Community Svcs,Grant Year 2016/2017,Miscellaneous,,,,,,,,,"17,781",4
Grants Fund,Community Svcs,Grant Year 2016/2017,Other Expense,,,,,,,,,"234,976",4
Grants Fund,Community Svcs,Grant Year 2016/2017,Salaries and Wages,,,,,,,,,"45,121",4
Grants Fund,Community Svcs,Grant Year 2016/2017 Total,,,,,,,,,,"361,403",3
Grants Fund,Community Svcs Total,,,,,,,,,,"387,241","361,403",2
Grants Fund,Fire Adm,Grant Year 2016/2017,Direct Expenses,,,,,,,,,"39,000",4
Grants Fund,Fire Adm,Grant Year 2016/2017,Miscellaneous,,,,,,,,,"25,000",4
